Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PP/PDP-RH,0.5423976608187134,0.7307692307692307,0.25,0.5267848132802669,0.5,"['T8', 'F8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6359649122807017,0.8870192307692307,0.2462686567164179,0.6157375498468601,0.6666666666666666,"['T8', 'FC3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5804093567251462,0.6634615384615384,0.45149253731343286,0.5776454330986991,0.5833333333333334,"['T8', 'FC1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5862573099415205,0.5528846153846154,0.6380597014925373,0.5928323308040212,0.5,"['T8', 'FCz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.554093567251462,0.6826923076923077,0.35447761194029853,0.5433382274085654,0.5,"['T8', 'FC2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.47953216374269003,0.6634615384615384,0.19402985074626866,0.47776444392746525,0.4166666666666667,"['T8', 'FC4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.672514619883041,0.8149038461538461,0.45149253731343286,0.654879255148876,0.75,"['T8', 'FC6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.3742690058479532,0.28846153846153844,0.5074626865671642,0.3757396367111155,0.3333333333333333,"['T8', 'T7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5394736842105263,0.6081730769230769,0.43283582089552236,0.5371682371684943,0.75,"['T8', 'C5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5745614035087719,0.6850961538461539,0.40298507462686567,0.5744897748111768,0.6666666666666666,"['T8', 'C3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.49122807017543857,0.5961538461538461,0.3283582089552239,0.48767844450112036,0.4166666666666667,"['T8', 'C1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5423976608187134,0.5865384615384616,0.47388059701492535,0.5323306765181495,0.5,"['T8', 'Cz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5277777777777778,0.5528846153846154,0.48880597014925375,0.5275209747307986,0.5833333333333334,"['T8', 'C2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
