Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.407,0.44886363636363635,0.3601694915254237,0.4027198545345429,0.3684210526315789,['FC4'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.508,0.5132575757575758,0.5021186440677966,0.49314364659191673,0.5263157894736842,['FC5'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.578,0.8181818181818182,0.3093220338983051,0.5816961984934973,0.5789473684210527,['FC6'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.639,0.7670454545454546,0.4957627118644068,0.6322041147456572,0.6842105263157895,['CPz'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.599,0.7935606060606061,0.3813559322033898,0.5893643349918697,0.631578947368421,['CP1'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.56,0.6837121212121212,0.4216101694915254,0.5527594747917156,0.5789473684210527,['CP2'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.577,0.7424242424242424,0.3919491525423729,0.5657989297777387,0.5789473684210527,['CP3'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.598,0.6628787878787878,0.5254237288135594,0.5984376808416453,0.5789473684210527,['CP4'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.48,0.6931818181818182,0.24152542372881355,0.4688096138220108,0.47368421052631576,['CP5'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.567,0.5378787878787878,0.5995762711864406,0.5475348858839215,0.47368421052631576,['CP6'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.48,0.5625,0.3877118644067797,0.4910239817011415,0.5263157894736842,['Fz'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.493,0.5340909090909091,0.4470338983050847,0.505436281215157,0.42105263157894735,['F1'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.48,0.5738636363636364,0.375,0.48367935944882295,0.47368421052631576,['F2'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.577,0.5397727272727273,0.6186440677966102,0.5849689043672724,0.5263157894736842,['F3'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.485,0.5909090909090909,0.3665254237288136,0.49039605596028,0.42105263157894735,['F4'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.524,0.5776515151515151,0.4639830508474576,0.5114378965097826,0.5263157894736842,['F7'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.503,0.44886363636363635,0.5635593220338984,0.5196730386783674,0.47368421052631576,['F8'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.66,0.7215909090909091,0.5911016949152542,0.6576622201421936,0.631578947368421,['Pz'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.545,0.740530303030303,0.326271186440678,0.5358293299360894,0.5789473684210527,['P1'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.558,0.634469696969697,0.4724576271186441,0.5566719409650053,0.5263157894736842,['P2'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.374,0.4015151515151515,0.3432203389830508,0.3698996678186058,0.3157894736842105,['P3'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.454,0.5871212121212122,0.3050847457627119,0.45990592098891936,0.47368421052631576,['P4'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.315,0.19507575757575757,0.4491525423728814,0.30854025175755223,0.3157894736842105,['P5'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.463,0.5909090909090909,0.3199152542372881,0.4707039358693507,0.47368421052631576,['P6'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.452,0.13825757575757575,0.8029661016949152,0.45665970495272934,0.47368421052631576,['P7'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.579,0.5606060606060606,0.5995762711864406,0.5943249930852696,0.631578947368421,['P8'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.581,0.6174242424242424,0.5402542372881356,0.5810577271901285,0.5789473684210527,['Fp1'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.545,0.5662878787878788,0.5211864406779662,0.5524681328128694,0.42105263157894735,['POz'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.362,0.30113636363636365,0.4300847457627119,0.384513282739173,0.42105263157894735,['PO3'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.35,0.29734848484848486,0.4088983050847458,0.3660662789103492,0.3684210526315789,['PO4'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.446,0.4147727272727273,0.4809322033898305,0.458176046701944,0.42105263157894735,['Oz'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.287,0.24053030303030304,0.3389830508474576,0.3056823752342493,0.2631578947368421,['O1'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.493,0.5435606060606061,0.4364406779661017,0.5130359503381171,0.5263157894736842,['O2'],0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.646,0.7196969696969697,0.5635593220338984,0.6444276674532387,0.631578947368421,"['Pz', 'Cz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.656,0.7234848484848485,0.5805084745762712,0.6539038988666178,0.631578947368421,"['Pz', 'C1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.652,0.7215909090909091,0.5741525423728814,0.64990344025236,0.631578947368421,"['Pz', 'C2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.64,0.6893939393939394,0.5847457627118644,0.6229796119074283,0.5789473684210527,"['Pz', 'C3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.634,0.6875,0.5741525423728814,0.6187579949694614,0.5789473684210527,"['Pz', 'C4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.626,0.6799242424242424,0.565677966101695,0.608582525993072,0.5789473684210527,"['Pz', 'C5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.662,0.7348484848484849,0.5805084745762712,0.6615037657784145,0.631578947368421,"['Pz', 'C6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.612,0.6988636363636364,0.5148305084745762,0.6116298106040766,0.5789473684210527,"['Pz', 'FCz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.622,0.6856060606060606,0.5508474576271186,0.6222557811008529,0.631578947368421,"['Pz', 'FC1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.627,0.7140151515151515,0.5296610169491526,0.6231032296328396,0.631578947368421,"['Pz', 'FC2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.641,0.6988636363636364,0.576271186440678,0.6424253807570058,0.631578947368421,"['Pz', 'FC3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.646,0.7329545454545454,0.548728813559322,0.6423357617550938,0.631578947368421,"['Pz', 'FC4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.613,0.6553030303030303,0.565677966101695,0.5970507889736203,0.5789473684210527,"['Pz', 'FC5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.657,0.7424242424242424,0.5614406779661016,0.655451013916849,0.631578947368421,"['Pz', 'FC6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.639,0.696969696969697,0.5741525423728814,0.625944434264241,0.5789473684210527,"['Pz', 'CPz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.651,0.7178030303030303,0.576271186440678,0.6465950631319283,0.631578947368421,"['Pz', 'CP1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.645,0.7140151515151515,0.5677966101694916,0.6407526022663926,0.631578947368421,"['Pz', 'CP2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.639,0.7026515151515151,0.5677966101694916,0.6223910584897533,0.5789473684210527,"['Pz', 'CP3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.653,0.7329545454545454,0.5635593220338984,0.6512694008634433,0.631578947368421,"['Pz', 'CP4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.625,0.6988636363636364,0.5423728813559322,0.6095288569029909,0.5789473684210527,"['Pz', 'CP5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.651,0.7159090909090909,0.5783898305084746,0.6504148271318043,0.631578947368421,"['Pz', 'CP6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.609,0.6628787878787878,0.548728813559322,0.6101866744645082,0.631578947368421,"['Pz', 'Fz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.612,0.6534090909090909,0.565677966101695,0.6148819632571825,0.631578947368421,"['Pz', 'F1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.617,0.6912878787878788,0.5338983050847458,0.6136571809515193,0.631578947368421,"['Pz', 'F2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.626,0.6723484848484849,0.5741525423728814,0.6293489283319281,0.631578947368421,"['Pz', 'F3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.62,0.7007575757575758,0.5296610169491526,0.6151730677785939,0.631578947368421,"['Pz', 'F4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.624,0.6950757575757576,0.5444915254237288,0.6238700626014505,0.631578947368421,"['Pz', 'F7']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.634,0.7291666666666666,0.527542372881356,0.6314277225165145,0.631578947368421,"['Pz', 'F8']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.636,0.7253787878787878,0.5360169491525424,0.6268331317056475,0.5789473684210527,"['Pz', 'P1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.616,0.6875,0.5360169491525424,0.6137665358193752,0.631578947368421,"['Pz', 'P2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.543,0.7102272727272727,0.3559322033898305,0.5395495568280183,0.47368421052631576,"['Pz', 'P3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.573,0.6609848484848485,0.4745762711864407,0.5732257015909744,0.5263157894736842,"['Pz', 'P4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.499,0.6666666666666666,0.3114406779661017,0.49547177617879423,0.47368421052631576,"['Pz', 'P5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.552,0.6231060606060606,0.4724576271186441,0.5536108962357308,0.5263157894736842,"['Pz', 'P6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.58,0.6666666666666666,0.4830508474576271,0.578529086073515,0.5789473684210527,"['Pz', 'P7']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.575,0.6287878787878788,0.5148305084745762,0.5771058572028127,0.5789473684210527,"['Pz', 'P8']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.621,0.6837121212121212,0.5508474576271186,0.6197072904975106,0.631578947368421,"['Pz', 'Fp1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.58,0.6325757575757576,0.5211864406779662,0.5860190428056893,0.5789473684210527,"['Pz', 'POz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.502,0.6401515151515151,0.3474576271186441,0.5101245531579042,0.5263157894736842,"['Pz', 'PO3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.531,0.6098484848484849,0.4427966101694915,0.5357738905672339,0.5263157894736842,"['Pz', 'PO4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.579,0.6231060606060606,0.5296610169491526,0.5838670386709705,0.5263157894736842,"['Pz', 'Oz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.503,0.5776515151515151,0.4194915254237288,0.513428787404456,0.47368421052631576,"['Pz', 'O1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.565,0.6363636363636364,0.4851694915254237,0.5682603884823753,0.5263157894736842,"['Pz', 'O2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.652,0.7310606060606061,0.5635593220338984,0.6518795836785293,0.631578947368421,"['Pz', 'C6', 'Cz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.658,0.7348484848484849,0.5720338983050848,0.6578411382827433,0.631578947368421,"['Pz', 'C6', 'C1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.657,0.7367424242424242,0.5677966101694916,0.6562367831306549,0.631578947368421,"['Pz', 'C6', 'C2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.64,0.696969696969697,0.576271186440678,0.6224984454261999,0.631578947368421,"['Pz', 'C6', 'C3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.636,0.6912878787878788,0.5741525423728814,0.6185002632027813,0.5789473684210527,"['Pz', 'C6', 'C4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.632,0.6931818181818182,0.5635593220338984,0.6142604028197283,0.5789473684210527,"['Pz', 'C6', 'C5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.619,0.7026515151515151,0.5254237288135594,0.6197386772196971,0.631578947368421,"['Pz', 'C6', 'FCz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.629,0.6988636363636364,0.5508474576271186,0.6313214813528872,0.631578947368421,"['Pz', 'C6', 'FC1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.638,0.7291666666666666,0.5360169491525424,0.6361695246735071,0.631578947368421,"['Pz', 'C6', 'FC2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.648,0.7159090909090909,0.5720338983050848,0.648590521962477,0.631578947368421,"['Pz', 'C6', 'FC3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.653,0.7481060606060606,0.5466101694915254,0.651837883203887,0.6842105263157895,"['Pz', 'C6', 'FC4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.622,0.6685606060606061,0.5699152542372882,0.6057059939382229,0.5789473684210527,"['Pz', 'C6', 'FC5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.666,0.75,0.5720338983050848,0.6650472995354076,0.6842105263157895,"['Pz', 'C6', 'FC6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.632,0.6912878787878788,0.565677966101695,0.615053484939105,0.5789473684210527,"['Pz', 'C6', 'CPz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.661,0.7386363636363636,0.5741525423728814,0.6597735119625098,0.631578947368421,"['Pz', 'C6', 'CP1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.63,0.6893939393939394,0.5635593220338984,0.6131736698389509,0.5789473684210527,"['Pz', 'C6', 'CP2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.637,0.7007575757575758,0.565677966101695,0.6193358308723069,0.631578947368421,"['Pz', 'C6', 'CP3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.656,0.740530303030303,0.5614406779661016,0.65536314184314,0.631578947368421,"['Pz', 'C6', 'CP4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.623,0.696969696969697,0.5402542372881356,0.6048962097622936,0.631578947368421,"['Pz', 'C6', 'CP5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.63,0.6799242424242424,0.5741525423728814,0.6120711832146002,0.5789473684210527,"['Pz', 'C6', 'CP6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.613,0.6742424242424242,0.5444915254237288,0.6148408366170702,0.631578947368421,"['Pz', 'C6', 'Fz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.614,0.6685606060606061,0.5529661016949152,0.6170773620246526,0.631578947368421,"['Pz', 'C6', 'F1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.625,0.7026515151515151,0.538135593220339,0.6239533928896938,0.631578947368421,"['Pz', 'C6', 'F2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.632,0.6837121212121212,0.5741525423728814,0.6344140571448273,0.631578947368421,"['Pz', 'C6', 'F3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.633,0.7178030303030303,0.538135593220339,0.6310004179491852,0.631578947368421,"['Pz', 'C6', 'F4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.603,0.6553030303030303,0.5444915254237288,0.5872291181700643,0.5789473684210527,"['Pz', 'C6', 'F7']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.644,0.7518939393939394,0.5233050847457628,0.6431375429555017,0.631578947368421,"['Pz', 'C6', 'F8']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.644,0.7386363636363636,0.538135593220339,0.6370229893247595,0.6842105263157895,"['Pz', 'C6', 'P1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.625,0.7045454545454546,0.5360169491525424,0.6243858168906189,0.631578947368421,"['Pz', 'C6', 'P2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.549,0.7159090909090909,0.3622881355932203,0.544933711509478,0.47368421052631576,"['Pz', 'C6', 'P3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.578,0.6666666666666666,0.4788135593220339,0.578169969791526,0.5263157894736842,"['Pz', 'C6', 'P4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.51,0.6856060606060606,0.3135593220338983,0.5084815995605243,0.47368421052631576,"['Pz', 'C6', 'P5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.557,0.6306818181818182,0.4745762711864407,0.5586660715370232,0.5263157894736842,"['Pz', 'C6', 'P6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.591,0.6837121212121212,0.4872881355932203,0.5913650211364478,0.5789473684210527,"['Pz', 'C6', 'P7']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.577,0.6325757575757576,0.5148305084745762,0.5791049635520267,0.5789473684210527,"['Pz', 'C6', 'P8']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.631,0.7007575757575758,0.5529661016949152,0.6320067810966,0.631578947368421,"['Pz', 'C6', 'Fp1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.583,0.6363636363636364,0.5233050847457628,0.5885236898349511,0.5789473684210527,"['Pz', 'C6', 'POz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.505,0.6458333333333334,0.3474576271186441,0.5136910660133611,0.5263157894736842,"['Pz', 'C6', 'PO3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.533,0.6136363636363636,0.4427966101694915,0.5378042972904872,0.5263157894736842,"['Pz', 'C6', 'PO4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.583,0.6212121212121212,0.5402542372881356,0.587709599347489,0.5789473684210527,"['Pz', 'C6', 'Oz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.561,0.5757575757575758,0.5444915254237288,0.5664920419247292,0.5789473684210527,"['Pz', 'C6', 'O1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.57,0.6401515151515151,0.4915254237288136,0.5730479413781243,0.5263157894736842,"['Pz', 'C6', 'O2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.651,0.7462121212121212,0.5444915254237288,0.6508558090474096,0.631578947368421,"['Pz', 'C6', 'FC6', 'Cz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.657,0.7518939393939394,0.5508474576271186,0.6566385963241315,0.6842105263157895,"['Pz', 'C6', 'FC6', 'C1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.658,0.7518939393939394,0.5529661016949152,0.6572511181276726,0.6842105263157895,"['Pz', 'C6', 'FC6', 'C2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.663,0.7518939393939394,0.5635593220338984,0.662323953091731,0.6842105263157895,"['Pz', 'C6', 'FC6', 'C3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.665,0.7537878787878788,0.565677966101695,0.6639952076180816,0.6842105263157895,"['Pz', 'C6', 'FC6', 'C4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.655,0.75,0.548728813559322,0.6539219985464674,0.6842105263157895,"['Pz', 'C6', 'FC6', 'C5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.616,0.7121212121212122,0.5084745762711864,0.6173180783086264,0.5789473684210527,"['Pz', 'C6', 'FC6', 'FCz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.628,0.7064393939393939,0.5402542372881356,0.6297792432158243,0.631578947368421,"['Pz', 'C6', 'FC6', 'FC1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.64,0.7462121212121212,0.5211864406779662,0.6383725667193934,0.631578947368421,"['Pz', 'C6', 'FC6', 'FC2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.649,0.7291666666666666,0.559322033898305,0.6495091631795905,0.631578947368421,"['Pz', 'C6', 'FC6', 'FC3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.65,0.7556818181818182,0.5317796610169492,0.6490363084446023,0.6842105263157895,"['Pz', 'C6', 'FC6', 'FC4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.646,0.7310606060606061,0.5508474576271186,0.6456384968313491,0.631578947368421,"['Pz', 'C6', 'FC6', 'FC5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.66,0.75,0.559322033898305,0.6579353312179793,0.631578947368421,"['Pz', 'C6', 'FC6', 'CPz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.66,0.7537878787878788,0.5550847457627118,0.6587744219675171,0.6842105263157895,"['Pz', 'C6', 'FC6', 'CP1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.656,0.7518939393939394,0.548728813559322,0.6548812127363497,0.6842105263157895,"['Pz', 'C6', 'FC6', 'CP2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.661,0.7575757575757576,0.5529661016949152,0.6597785801584299,0.6842105263157895,"['Pz', 'C6', 'FC6', 'CP3']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.66,0.7575757575757576,0.5508474576271186,0.6590153063100348,0.6842105263157895,"['Pz', 'C6', 'FC6', 'CP4']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.622,0.7083333333333334,0.5254237288135594,0.6036699032991539,0.631578947368421,"['Pz', 'C6', 'FC6', 'CP5']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.658,0.7386363636363636,0.5677966101694916,0.656035445096024,0.631578947368421,"['Pz', 'C6', 'FC6', 'CP6']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.619,0.6912878787878788,0.538135593220339,0.6201104503415303,0.631578947368421,"['Pz', 'C6', 'FC6', 'Fz']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.617,0.678030303030303,0.548728813559322,0.6200180258167005,0.631578947368421,"['Pz', 'C6', 'FC6', 'F1']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.625,0.7140151515151515,0.5254237288135594,0.6246051717416655,0.631578947368421,"['Pz', 'C6', 'FC6', 'F2']",0.52,"{""pca_components"": 3}",
PCA + Bandpower,Linear SVM,PP/PNP-RH,0.627,0.6912878787878788,0.5550847457627118,0.628906029732795,0.631578947368421,"['Pz', 'C6', 'FC6', 'F3']",0.52,"{""pca_components"": 3}",
